guid,id,map,x,y,z,o,zone_id,area_id
45111,1553,0,2204.330,453.730,60.605,1.985,85,85
45112,0,0,2951.870,-621.782,157.396,5.914,85,85
45113,1528,0,2478.510,19.170,25.781,0.454,85,162
45114,1547,0,2249.690,421.204,40.201,2.042,85,85
45115,1528,0,2488.190,19.095,26.322,1.488,85,162
45116,1527,0,2525.790,-43.920,28.205,3.746,85,163
45117,1528,0,2512.960,-37.393,26.032,0.043,85,163
45118,4075,0,1891.880,757.146,40.299,0.819,85,85
45119,0,0,2815.950,-683.044,137.601,3.595,85,160
45120,1527,0,2556.270,-46.177,28.648,1.447,85,163
45121,1554,0,2445.880,-476.272,75.933,3.271,85,85
45122,1554,0,2382.770,-436.542,73.229,4.198,85,85
45123,1528,0,2525.170,-72.758,35.488,2.611,85,163
45124,1548,0,2945.830,-420.904,81.073,4.552,85,459
45125,4283,0,2895.160,-757.138,160.416,3.211,85,161
45126,0,0,2879.510,-743.710,160.416,3.648,85,161
45127,1527,0,2519.450,-18.709,26.491,3.180,85,163
45128,1527,0,2567.000,-28.395,30.071,0.885,85,163
45129,1554,0,2821.730,-350.251,75.700,5.465,85,85
45130,1547,0,2221.690,477.485,43.916,1.992,85,85
45131,4075,0,1920.760,492.019,41.411,0.000,85,85
45132,1527,0,2557.350,-22.060,28.064,3.860,85,163
45133,1547,0,2182.990,205.522,47.093,0.173,85,85
45138,1527,0,2579.780,-109.441,30.548,2.824,85,163
45139,0,0,2875.580,-745.699,160.416,0.436,85,161
45140,1527,0,2598.880,-114.654,34.548,1.799,85,163
45141,1527,0,2564.140,-7.711,26.498,0.863,85,163
45142,1547,0,2094.570,43.920,35.225,0.475,85,85
45143,1527,0,2540.630,-17.499,27.919,2.152,85,163
45144,1527,0,2588.110,-59.587,27.115,5.880,85,163
45145,4075,0,2479.810,-330.832,70.309,5.557,85,85
45147,1526,0,2280.510,640.495,24.875,0.324,85,85
45148,1525,0,2225.410,638.287,24.858,2.790,85,85
45149,1526,0,2206.650,623.914,24.827,0.563,85,85
45150,0,0,2828.310,-712.965,138.438,3.054,85,160
45151,4281,0,2726.560,-784.142,135.270,2.429,85,812
45152,4283,0,2852.580,-775.148,160.416,0.576,85,160
45153,4075,0,2187.530,274.695,41.410,3.365,85,85
45154,4283,0,2858.790,-764.087,160.416,5.143,85,160
45155,1553,0,2339.800,178.099,37.868,5.577,85,85
45156,1553,0,2186.220,963.972,34.321,3.998,85,810
45157,1525,0,2333.610,497.817,34.459,2.408,85,159
45158,1526,0,2293.560,589.856,30.750,1.036,85,85
45159,4075,0,2212.770,637.844,24.858,2.680,85,85
45160,0,0,2795.000,-778.473,141.633,2.535,85,160
45161,4283,0,2862.530,-799.897,160.416,0.960,85,160
45162,4281,0,2698.230,-733.441,145.286,5.508,85,812
45163,1526,0,2321.420,569.707,25.128,3.213,85,85
45164,1526,0,2264.270,672.911,33.860,1.073,85,810
45165,0,0,2780.370,-777.357,139.941,1.332,85,160
45166,8303,0,-11261.900,-3120.390,2.870,3.835,4,4
45167,1525,0,2315.870,551.030,30.366,2.391,85,85
45168,1525,0,2154.510,580.692,39.597,6.264,85,166
45169,1548,0,2008.090,347.696,40.809,4.549,85,85
45170,4075,0,2609.720,-775.089,77.317,4.493,85,812
45171,4075,0,2243.030,-243.808,54.001,3.634,85,85
45172,0,0,2857.660,-753.650,160.416,3.403,85,160
45173,721,0,2185.840,-123.033,34.102,0.565,85,85
45174,4283,0,2880.680,-751.927,160.416,5.101,85,161
45175,0,0,2853.360,-755.751,160.416,0.419,85,160
45176,4075,0,2400.640,-595.054,71.972,0.449,85,85
45177,1553,0,2179.940,825.692,41.398,1.328,85,810
45178,1525,0,2203.760,630.980,24.821,2.604,85,85
45179,4075,0,2436.440,231.019,40.945,2.200,85,85
45180,1526,0,2175.980,805.809,40.539,6.161,85,810
45181,1525,0,2081.100,683.142,38.876,0.864,85,166
45182,1525,0,2137.790,636.345,34.342,0.478,85,166
45183,1525,0,2143.480,622.057,34.824,5.837,85,166
45184,1526,0,2099.710,700.538,35.835,3.179,85,166
45185,1548,0,2130.310,836.886,33.590,2.347,85,85
45187,1674,0,2505.630,351.373,34.120,3.554,85,85
45188,1547,0,2201.410,805.998,36.756,1.489,85,810
45189,1553,0,2142.930,890.770,34.770,2.045,85,810
45190,1553,0,2147.960,355.483,43.759,1.494,85,85
45191,4075,0,2244.620,396.215,43.155,2.174,85,159
45192,1941,0,2491.330,449.530,38.205,2.553,85,85
45193,1941,0,2520.970,489.400,35.552,0.628,85,85
45194,1941,0,2512.940,498.760,42.636,4.259,85,85
45195,0,0,2894.340,-809.559,160.416,3.770,85,85
45196,0,0,2779.810,-684.106,132.636,4.485,85,160
45197,1553,0,1986.350,150.616,21.421,3.601,85,85
45198,0,0,2750.840,-681.420,128.108,1.990,85,160
45199,1941,0,2447.110,474.622,44.567,1.477,85,85
45200,4281,0,2714.500,-718.295,129.235,1.990,85,85
45201,1553,0,2076.630,108.631,36.831,5.947,85,85
45202,1547,0,2306.390,171.583,35.159,4.002,85,85
45203,4281,0,2718.970,-687.082,119.393,1.689,85,85
45204,7980,0,2252.230,272.919,34.239,1.252,85,159
45205,1547,0,2133.450,135.185,42.466,1.641,85,85
45099,4158,1,-6114.350,-4218.177,-58.750,6.242,400,2240
45210,4075,0,2065.890,89.146,36.919,4.664,85,85
45211,5680,0,1735.930,378.124,-62.206,3.718,1497,1497
45212,5680,0,1734.360,379.952,-62.206,3.927,1497,1497
45213,1548,0,1859.450,516.852,35.820,2.128,85,153
45216,5739,0,1400.850,363.242,-84.868,1.117,1497,1497
45217,1548,0,1734.040,536.113,33.521,6.024,85,85
45218,5736,0,1400.850,363.242,-84.868,1.117,1497,1497
45219,1548,0,1620.910,516.839,40.604,5.086,85,153
45220,14269,0,-9389.290,-2875.270,39.761,0.048,44,68
45221,5681,0,1734.670,379.246,-62.288,-2.788,1497,1497
45222,5685,0,1735.240,380.689,-62.208,3.857,1497,1497
45223,5686,0,1734.680,378.533,-62.132,3.857,1497,1497
45224,5687,0,1735.330,379.152,-62.206,3.822,1497,1497
45225,11610,0,2562.350,-1815.910,33.517,3.927,28,192
45226,11613,0,2331.890,-2070.100,168.541,1.815,28,28
45227,1794,0,1377.890,-1280.290,58.779,1.368,28,193
45228,1789,0,1545.770,-1713.620,67.640,5.256,28,193
45229,1795,0,1400.910,-1420.720,56.653,2.464,28,193
45230,1795,0,1222.050,-1577.230,64.549,4.365,28,193
45231,1789,0,1419.350,-1297.950,68.522,0.999,28,193
45232,1787,0,1439.480,-1550.490,56.084,2.821,28,193
45233,1787,0,1294.960,-1276.500,63.023,2.190,28,193
45234,1789,0,1311.860,-1609.570,62.142,3.414,28,193
45235,1795,0,1453.500,-1754.520,64.603,5.969,28,193
45236,1794,0,1417.240,-1215.970,75.477,1.501,28,193
45237,10857,0,966.826,-1425.310,65.326,3.840,28,3197
45238,11053,0,944.298,-1431.140,64.008,1.012,28,3197
45239,10838,0,957.713,-1419.470,66.347,4.747,28,3197
45240,11194,0,971.502,-1428.110,65.169,3.037,28,3197
45241,10840,0,971.654,-1430.910,65.156,3.264,28,3197
45242,11056,0,965.135,-1417.870,66.553,4.189,28,3197
45243,11194,0,971.043,-1433.610,65.177,3.177,28,3197
45244,12942,0,949.885,-1435.650,62.673,1.449,28,3197
45245,11872,0,1134.970,-1767.470,64.752,6.161,28,197
45247,11873,0,1384.480,-1542.650,58.916,5.550,28,193
45248,1788,0,1395.880,-1523.360,58.717,0.541,28,193
45249,1788,0,1372.650,-1524.920,58.759,2.461,28,193
45250,11873,0,1375.180,-1541.480,58.201,4.800,28,193
45251,1852,0,1382.750,-1529.900,59.736,4.730,28,193
45252,11873,0,1379.680,-1546.740,58.686,1.501,28,193
45253,1815,0,1579.960,-1184.580,75.109,4.222,28,193
45254,1815,0,1488.420,-1214.020,63.246,0.250,28,193
45255,1815,0,1543.820,-1151.300,73.308,3.245,28,193
45256,1815,0,1783.760,-988.284,76.216,4.584,28,813
45257,1822,0,1605.540,-1020.580,85.355,4.844,28,813
45258,1822,0,1582.050,-1121.270,69.223,4.818,28,28
45259,1815,0,1586.350,-1054.970,69.893,5.269,28,28
45260,1822,0,1816.600,-1010.370,90.321,1.306,28,813
45261,1822,0,1609.420,-1214.160,67.609,2.577,28,28
45262,1822,0,1450.390,-1111.860,71.605,1.854,28,28
45263,0,0,1985.220,-2473.040,62.266,0.670,28,198
45264,0,0,2035.890,-2305.160,65.957,1.479,28,198
45265,0,0,1913.230,-1947.400,78.976,2.081,28,28
45266,0,0,2045.220,-2488.060,62.902,3.203,28,198
45267,0,0,1996.970,-2432.290,60.673,0.490,28,198
45268,0,0,1544.690,-1982.640,62.392,2.778,28,202
45269,0,0,1903.500,-2199.840,64.145,3.916,28,28
45270,0,0,1829.690,-2409.410,59.216,4.214,28,201
45271,0,0,1917.450,-1878.100,77.278,1.013,28,28
45272,0,0,1347.150,-1842.090,69.158,1.772,28,202
45273,0,0,2211.850,-1516.090,73.881,2.496,28,192
45274,0,0,1650.000,-1578.850,61.966,1.594,28,193
45275,0,0,1845.010,-1782.220,60.673,2.966,28,28
45276,0,0,2314.520,-1688.290,102.416,4.636,28,192
45277,0,0,1785.490,-1452.080,62.353,0.432,28,28
45278,0,0,2011.650,-1648.500,61.653,3.089,28,200
45279,0,0,2048.070,-1552.110,65.007,3.895,28,200
45280,0,0,1521.910,-1780.060,60.866,0.257,28,202
45281,0,0,2112.990,-1622.250,67.330,3.662,28,28
45282,1791,0,1783.240,-1254.470,59.856,5.013,28,199
45283,1784,0,1755.670,-1120.250,62.478,2.974,28,199
45284,1784,0,1746.350,-1113.020,63.228,5.123,28,199
45285,1783,0,1748.610,-1229.870,59.776,1.540,28,199
45286,1784,0,1792.550,-1272.580,60.894,0.489,28,199
45287,1791,0,1755.850,-1177.830,59.550,5.835,28,199
45288,1784,0,1819.690,-1240.620,59.690,4.294,28,199
45289,1791,0,1792.800,-1163.520,60.044,5.392,28,199
45290,1784,0,1816.350,-1196.660,59.777,0.996,28,199
45291,1783,0,1824.060,-1222.590,59.423,1.885,28,199
45292,1783,0,1036.060,-1702.130,62.972,5.009,28,197
45293,1791,0,1059.460,-1748.460,61.666,0.181,28,197
45294,1783,0,1170.240,-1716.640,61.112,5.201,28,197
45295,1783,0,992.870,-1652.630,74.469,0.005,28,197
45296,1791,0,1180.930,-1729.290,60.818,2.388,28,197
45297,1791,0,1163.000,-1745.420,62.050,6.200,28,197
45298,1791,0,993.784,-1716.740,70.201,6.108,28,197
45299,1791,0,1139.810,-1735.930,62.050,2.828,28,197
45300,1783,0,1157.440,-1707.670,60.667,5.883,28,197
45301,1783,0,1185.090,-1767.310,61.653,1.741,28,197
45302,1854,0,979.659,-1821.630,80.487,2.464,28,196
45303,4472,0,1704.830,-2354.790,60.577,0.559,28,201
45304,1802,0,1639.500,-2270.310,58.869,0.897,28,201
45305,4472,0,1687.710,-2319.810,59.242,2.140,28,201
45306,1804,0,1755.150,-2336.450,59.822,3.891,28,201
45307,4472,0,1612.870,-2295.110,59.619,3.506,28,201
45308,4472,0,1752.960,-2300.990,60.468,0.004,28,201
45309,1802,0,1765.120,-2315.790,60.093,1.156,28,201
45310,1802,0,1696.060,-2192.560,60.983,2.970,28,201
45311,1804,0,1621.930,-2267.380,59.759,5.323,28,201
45312,1802,0,1665.750,-2372.590,61.666,5.559,28,201
45313,1785,0,1876.000,-1519.930,59.008,4.291,28,200
45314,4475,0,1872.980,-1552.700,59.133,4.305,28,200
45315,4474,0,1820.670,-1548.700,59.008,0.500,28,200
45316,4475,0,1864.630,-1581.040,59.382,0.903,28,200
45317,4475,0,1796.990,-1584.020,59.443,3.183,28,200
45318,1785,0,1898.920,-1651.540,60.305,3.508,28,200
45319,4474,0,1864.020,-1564.270,59.271,1.536,28,200
45320,1785,0,1935.110,-1636.340,60.157,1.780,28,200
45321,4475,0,1899.090,-1539.690,59.758,5.896,28,200
45322,4474,0,1875.430,-1585.630,59.668,5.270,28,200
45323,1793,0,1472.790,-1931.670,60.208,0.879,28,202
45324,1793,0,1494.520,-1895.060,60.031,4.489,28,202
45325,1793,0,1479.980,-1903.580,59.753,1.749,28,202
45326,10580,0,1411.430,-1888.260,61.264,0.618,28,202
45327,1796,0,1439.150,-1864.470,58.806,0.108,28,202
45328,1793,0,1523.570,-1849.630,60.970,1.242,28,202
45329,1796,0,1449.130,-1846.600,58.669,2.113,28,202
45330,1793,0,1514.060,-1868.820,59.227,4.437,28,202
45331,1793,0,1512.200,-1833.830,61.744,1.034,28,202
45332,1793,0,1444.680,-1910.350,60.187,3.395,28,202
45333,0,0,2338.490,-2328.770,48.935,3.755,28,198
45334,0,0,2381.030,-2336.720,54.068,1.199,28,198
45335,0,0,2348.450,-2239.600,57.022,0.508,28,198
45336,0,0,2290.820,-2300.680,60.423,3.403,28,198
45337,0,0,2365.250,-2246.970,56.465,6.003,28,198
45338,0,0,2157.530,-2423.770,59.898,4.607,28,198
45339,0,0,2231.740,-2394.020,59.488,2.608,28,198
45340,0,0,2315.800,-2356.200,59.203,1.706,28,198
45341,0,0,2340.900,-2309.150,48.010,3.933,28,198
45342,0,0,2211.450,-2418.360,58.964,3.326,28,198
45343,10605,0,1893.330,-1326.180,59.826,2.219,28,199
45344,1831,0,1863.540,-1346.680,60.585,4.247,28,199
45345,10605,0,1871.430,-1314.840,60.095,1.100,28,199
45346,1835,0,1859.660,-1321.530,61.710,4.543,28,199
45347,1831,0,1858.340,-1334.800,61.335,4.810,28,199
45348,1831,0,1762.200,-1244.800,60.219,3.958,28,199
45349,1835,0,1761.480,-1245.430,60.245,4.094,28,199
45350,10605,0,1763.010,-1246.060,60.321,3.908,28,199
45351,10605,0,1878.150,-1337.870,60.173,2.602,28,199
45352,1831,0,1893.670,-1618.530,60.643,4.547,28,200
45353,1835,0,1895.230,-1619.770,60.643,4.804,28,200
45354,10605,0,1896.560,-1616.520,60.576,4.919,28,200
45355,1835,0,1883.580,-1318.120,60.773,3.718,28,199
45356,1831,0,1870.900,-1333.110,60.198,3.351,28,199
45357,10605,0,2082.330,-1821.670,60.225,2.670,28,28
45358,1831,0,2101.410,-1795.610,57.289,6.003,28,28
45359,1835,0,2111.460,-1814.580,58.575,5.529,28,28
45360,10605,0,2087.770,-1814.550,57.825,3.321,28,28
45361,1831,0,2104.430,-1806.430,57.450,4.761,28,28
45362,1831,0,2090.260,-1803.430,56.950,3.990,28,28
45363,10605,0,2081.610,-1808.950,58.575,3.912,28,28
45364,1831,0,2088.160,-1829.790,59.825,1.383,28,28
45365,1831,0,2106.370,-1828.040,57.920,3.316,28,28
45366,1835,0,2099.640,-1826.700,57.450,1.130,28,28
45367,1833,0,2189.580,-1751.700,59.501,6.180,28,28
45368,4494,0,2348.840,-1918.510,101.571,5.757,28,28
45369,4494,0,2691.960,-1945.110,107.239,5.171,28,28
45370,4494,0,2694.520,-1940.480,72.146,0.048,28,28
45371,1826,0,2344.720,-2058.660,164.659,6.041,28,28
45372,1826,0,2206.170,-1789.290,63.947,1.346,28,28
45373,4494,0,2700.290,-1945.700,72.333,2.129,28,28
45374,4494,0,2382.120,-1965.490,119.581,1.973,28,28
45375,1833,0,2293.580,-1873.520,87.988,4.987,28,28
45376,4494,0,2689.960,-1950.870,72.155,3.273,28,28
45377,1833,0,2415.340,-1716.520,108.241,4.337,28,192
45378,1884,0,2444.180,-1584.160,108.788,5.812,28,192
45379,1833,0,2379.450,-1551.250,108.307,2.266,28,192
45380,1884,0,2409.180,-1501.010,104.138,5.777,28,192
45381,1833,0,2378.740,-1680.580,105.243,2.830,28,192
45382,1884,0,2432.900,-1632.730,105.102,2.362,28,192
45383,1884,0,2482.560,-1629.640,106.211,0.454,28,192
45384,1884,0,2393.890,-1480.270,103.383,1.222,28,192
45385,1884,0,2449.330,-1668.700,103.127,2.558,28,192
45386,1884,0,2408.060,-1572.860,110.882,3.997,28,192
45387,1834,0,2906.140,-1410.650,152.020,3.921,28,203
45388,1834,0,2844.540,-1419.550,147.630,0.157,28,190
45389,1883,0,3012.250,-1566.340,147.999,1.693,28,190
45390,1834,0,2819.400,-1564.480,151.120,1.302,28,190
45391,1827,0,2781.210,-1600.600,130.836,5.005,28,190
45392,1834,0,2773.690,-1443.690,146.095,6.172,28,190
45393,1827,0,2970.990,-1395.620,176.129,2.705,28,203
45394,1883,0,3004.130,-1537.840,147.119,4.189,28,190
45395,1827,0,2797.330,-1455.680,145.970,2.368,28,190
45396,1827,0,2900.030,-1439.670,147.192,1.571,28,190
45397,2110,0,1370.750,-1549.550,57.795,3.602,28,193
45398,2110,0,1613.720,-1392.710,66.888,2.911,28,193
45399,2110,0,1770.390,-1204.020,59.596,5.433,28,199
45400,4076,0,1714.140,-1730.680,60.188,0.149,28,202
45401,4076,0,2763.130,-1539.220,142.422,3.087,28,190
45402,4076,0,1118.220,-1150.550,60.569,5.338,28,28
45403,2110,0,1694.270,-2330.470,59.617,2.449,28,201
45404,10780,0,1037.850,-1464.780,64.329,5.225,28,28
45405,4076,0,1644.180,-1746.550,60.477,3.334,28,202
45406,10780,0,2829.290,-1502.310,146.250,3.105,28,190
45407,1784,0,1077.090,-1915.140,63.137,2.589,28,197
45408,1783,0,1048.020,-1928.660,39.263,5.923,28,197
45409,1783,0,1082.690,-1932.420,39.167,5.031,28,197
45410,1791,0,1043.730,-1939.940,38.680,0.763,28,197
45411,1784,0,1090.620,-1911.500,62.256,1.984,28,197
45412,1791,0,1060.470,-1896.180,31.860,4.660,28,197
45413,1783,0,1069.790,-1902.310,48.066,3.436,28,197
45414,1783,0,1075.000,-1904.780,48.066,2.592,28,197
45415,1784,0,1063.460,-1904.110,48.152,1.326,28,197
45416,1791,0,1045.750,-1934.720,38.680,4.805,28,197
45417,11023,0,966.428,-1451.720,63.800,4.206,28,3197
45419,11152,0,1680.600,-2282.770,59.168,5.882,28,201
45420,11152,0,1726.790,-1179.000,59.339,5.637,28,199
45421,11152,0,1867.250,-1563.510,59.461,2.531,28,200
45422,11152,0,1474.860,-1867.650,58.623,1.728,28,202
45423,11217,0,1253.960,-2604.140,91.591,3.177,28,2298
45424,11216,0,1253.550,-2602.620,91.588,3.368,28,2298
45425,12387,0,2387.160,-2349.660,47.922,2.740,28,198
45426,10905,0,1329.930,-1587.960,61.198,2.461,28,193
45427,10903,0,1467.730,-1403.470,67.057,5.149,28,193
45428,10904,0,1553.460,-1488.110,67.715,2.112,28,193
45429,10902,0,1314.080,-1305.330,63.787,1.326,28,193
45430,10927,0,1114.200,-1697.440,67.589,0.570,28,197
45431,10976,0,1452.320,-1276.430,68.605,3.386,28,193
45432,11611,0,2689.510,-1954.990,107.239,3.892,28,28
45433,12425,0,944.157,-1458.450,62.650,4.887,28,3197
45434,10801,0,1697.650,-1167.220,59.752,3.427,28,199
45435,12596,0,928.273,-1429.080,64.834,5.725,28,3197
45436,1842,0,2942.580,-1390.090,167.421,4.259,28,203
45437,11616,0,934.770,-1450.320,62.731,4.102,28,3197
45438,883,0,980.216,-1500.930,67.686,4.442,28,197
45439,10739,0,1513.060,-1893.840,60.598,2.443,28,202
45440,10778,0,1817.140,-1234.570,65.192,2.426,28,199
45441,10816,0,1936.950,-1635.070,60.026,3.079,28,200
45442,1787,0,1398.840,-1496.110,55.143,1.187,28,193
45443,1789,0,1380.630,-1558.680,58.842,4.957,28,193
45444,1787,0,1401.830,-1501.030,55.777,1.484,28,193
45445,1795,0,1393.870,-1534.930,58.920,3.272,28,193
45446,1789,0,1370.980,-1497.440,56.914,2.513,28,193
45447,1795,0,1369.110,-1502.660,57.143,2.443,28,193
45448,1787,0,1392.380,-1497.510,55.587,1.309,28,193
45449,1794,0,1396.390,-1501.010,55.740,1.326,28,193
45450,1787,0,1376.440,-1555.220,58.368,4.695,28,193
45451,1794,0,1411.780,-1521.350,57.457,0.058,28,193
45452,11609,0,958.662,-1427.810,64.648,5.934,28,3197
45453,10667,0,1452.810,-1279.910,68.605,3.194,28,193
45454,1847,0,1867.823,-1582.632,59.543,1.227,28,200
45455,1789,0,1321.620,-1415.400,46.535,0.362,28,193
45456,1795,0,1449.570,-1247.650,69.890,1.349,28,193
45457,1795,0,1387.670,-1392.500,56.330,1.255,28,193
45458,1794,0,1279.410,-1414.140,52.405,1.816,28,193
45459,1795,0,1265.940,-1570.990,59.484,1.575,28,193
45460,1789,0,1238.740,-1593.330,68.958,3.656,28,193
45461,1789,0,1517.680,-1452.220,63.015,2.586,28,193
45462,1795,0,1510.370,-1710.450,68.905,0.662,28,193
45463,1795,0,1517.020,-1642.810,64.750,1.572,28,193
45464,1794,0,1291.800,-1338.200,64.197,4.107,28,193
45465,1822,0,1619.220,-873.045,64.333,4.029,28,813
45466,1815,0,1485.670,-1146.200,75.675,0.614,28,193
45467,1822,0,1761.340,-827.675,63.654,5.686,28,813
45468,1815,0,1448.420,-1177.220,70.288,1.081,28,193
45469,1809,0,1799.090,-868.624,64.886,1.902,28,813
45470,11738,1,-6841.800,-41.519,4.244,4.978,1377,1377
45471,11738,1,-6949.790,150.492,4.303,3.876,1377,1377
45472,6670,0,-10650.800,1128.610,34.198,4.433,40,108
45473,11738,1,-7016.250,188.473,1.675,4.416,1377,2738
45474,11278,0,1142.850,-2512.560,62.077,4.096,28,2298
45477,842,0,-10645.200,1141.440,33.726,1.204,40,108
45478,11738,1,-7001.710,373.723,4.510,2.221,1377,2738
45479,1822,0,1512.010,-1180.510,73.140,2.613,28,193
45480,1822,0,1581.790,-977.945,66.501,1.789,28,813
45481,1815,0,1598.600,-953.296,67.213,2.441,28,813
45482,1822,0,1518.660,-1055.600,72.654,5.129,28,28
45483,1822,0,1587.260,-1298.300,65.219,1.380,28,193
45484,0,0,1818.640,-1976.280,77.812,3.807,28,28
45485,0,0,1977.300,-2512.080,60.186,2.966,28,198
45486,0,0,1659.230,-2125.070,62.286,3.613,28,201
45487,0,0,1885.200,-1848.390,89.697,1.151,28,28
45488,0,0,1582.790,-1945.170,66.439,1.086,28,202
45493,11738,1,-6552.770,1475.560,0.897,5.739,1377,2742
45494,11738,1,-6566.320,1445.220,2.271,0.343,1377,2742
45495,11738,1,-6551.250,354.551,1.092,2.310,1377,1377
45496,11738,1,-6629.450,310.984,3.707,3.157,1377,1377
45497,11738,1,-6700.960,157.415,3.805,4.115,1377,1377
45499,11738,1,-6712.800,121.013,4.849,0.300,1377,1377
45501,8666,0,-8641.400,912.342,99.140,3.768,1519,1519
45502,11738,1,-6646.590,205.423,2.739,1.247,1377,1377
45503,11738,1,-6350.690,622.197,2.126,2.971,1377,1377
45504,11738,1,-6331.050,317.969,14.021,3.159,1377,3426
45505,11738,1,-6378.920,384.836,4.849,0.942,1377,1377
45506,11738,1,-6358.460,409.285,9.573,6.240,1377,1377
45507,11738,1,-6249.780,521.894,14.044,4.327,1377,1377
45508,11738,1,-6179.800,557.107,12.039,2.055,1377,1377
45509,11738,1,-6242.670,667.079,13.752,1.418,1377,1377
45510,11738,1,-6436.900,523.183,2.494,1.673,1377,1377
45511,11738,1,-6347.560,564.924,7.177,1.722,1377,1377
45512,11738,1,-6377.210,512.145,5.318,4.791,1377,1377
45513,11738,1,-6413.720,546.264,2.326,1.464,1377,1377
45517,0,0,1976.910,-2258.330,67.343,1.734,28,28
45518,11738,1,-6314.520,790.594,3.305,1.643,1377,2742
45519,11738,1,-6347.690,779.847,1.010,4.915,1377,2742
45520,6670,0,-10631.200,1189.670,47.614,0.332,40,108
45521,6670,0,-10646.300,1113.480,35.646,0.890,40,108
45522,6670,0,-10641.300,1177.660,47.424,3.560,40,108
45523,6670,0,-10648.600,1165.790,46.722,1.885,40,108
45524,842,0,-10624.400,1107.640,33.813,1.457,40,108
45525,550,0,-11017.700,1438.340,43.022,5.306,40,20
45526,1109,0,-9981.230,1226.250,42.009,3.471,40,109
45527,2620,0,-11176.700,1226.890,84.830,4.526,40,920
45528,2620,0,-11077.400,1659.810,44.836,4.664,40,20
45529,2914,0,-10317.600,1137.380,37.968,1.497,40,107
45530,2914,0,-11115.200,797.275,36.249,4.561,40,922
45531,6271,0,-11187.200,1759.670,36.029,0.321,40,921
45532,2914,0,-10805.200,837.114,32.950,2.337,40,917
45533,2620,0,-10543.800,863.366,40.830,2.523,40,40
45534,6271,0,-10411.200,909.765,43.314,4.193,40,40
45535,11738,1,-6281.230,739.316,13.488,4.667,1377,1377
45536,95,0,-9856.290,1386.080,38.263,0.593,40,111
45539,95,0,-10001.200,1470.400,40.951,3.037,40,111
45540,504,0,-9987.650,1478.710,43.548,2.670,40,111
45541,95,0,-9998.190,1451.220,41.384,2.810,40,111
45542,95,0,-9987.120,1444.620,42.559,3.613,40,111
45543,1236,0,-9939.550,1448.830,39.637,0.730,40,111
45544,1236,0,-9830.730,1429.980,36.923,2.493,40,111
45545,95,0,-10005.100,1476.440,40.772,3.770,40,111
45546,1236,0,-9880.890,1449.900,43.607,0.130,40,111
45547,504,0,-9973.800,1458.380,45.056,0.203,40,111
191519,0,0,-10752.900,1658.420,45.254,1.204,40,219
191672,763,0,-9944.460,-3644.220,23.613,2.426,8,76
191518,0,0,-10747.400,1658.410,45.227,2.094,40,219
45551,121,0,-11155.200,1722.110,41.322,3.493,40,921
45552,449,0,-11169.700,1723.700,39.914,3.270,40,921
45553,121,0,-11158.900,1707.370,42.987,1.693,40,921
45554,449,0,-11157.600,1713.760,42.216,4.538,40,921
45555,121,0,-11166.300,1709.230,41.679,0.000,40,921
45556,449,0,-11113.700,1661.620,49.132,2.042,40,20
45557,449,0,-11076.100,1784.680,38.492,3.868,40,921
45558,824,0,-11141.600,1498.990,24.392,3.281,40,20
45559,824,0,-11089.500,1531.530,31.006,1.065,40,20
45560,824,0,-11163.100,1537.220,20.359,0.908,40,20
45561,824,0,-11114.500,1487.350,24.503,5.253,40,20
45562,824,0,-11227.500,1522.940,36.724,0.192,40,920
45563,824,0,-11207.500,1497.360,16.348,3.578,40,920
45564,824,0,-11136.600,1541.270,19.881,0.070,40,20
45565,824,0,-11167.000,1522.510,19.835,5.411,40,20
45566,824,0,-11185.800,1486.250,16.412,1.431,40,920
45567,824,0,-11157.700,1563.670,22.157,3.944,40,20
45568,830,0,-9648.040,1353.010,10.587,3.501,40,2
45569,830,0,-9639.620,1338.940,8.087,2.215,40,2
45572,0,0,1687.070,-1982.780,68.171,4.649,28,202
45573,11738,1,-6500.900,295.332,4.731,5.141,1377,1377
45575,11738,1,-6729.040,1180.850,4.119,3.162,1377,2742
45576,11738,1,-6778.650,1214.020,4.689,6.186,1377,2742
45577,11738,1,-6693.060,1253.330,4.923,4.897,1377,2742
45578,11738,1,-6653.580,1260.300,4.865,6.206,1377,2742
45579,11738,1,-6690.690,1296.990,3.777,4.632,1377,2742
45581,11738,1,-6747.820,1273.240,3.480,1.489,1377,2742
45582,11738,1,-6773.840,1062.730,3.345,0.801,1377,2742
45583,11738,1,-6957.610,255.476,2.451,4.339,1377,2738
45584,11738,1,-6971.760,346.824,3.171,2.748,1377,2738
45585,11738,1,-6861.180,175.389,2.234,2.822,1377,1377
45586,11738,1,-6888.910,210.244,-1.357,2.491,1377,1377
45587,11738,1,-6777.680,87.987,3.391,0.316,1377,1377
45588,11738,1,-6696.560,516.595,0.416,6.201,1377,1377
45589,11738,1,-6382.320,343.777,5.596,4.877,1377,1377
45590,11738,1,-6602.510,501.122,3.196,1.069,1377,1377
45591,11738,1,-6488.390,506.968,4.371,1.091,1377,1377
45592,11738,1,-6413.390,674.188,5.555,4.885,1377,1377
45593,11738,1,-6553.320,674.139,3.375,1.736,1377,1377
45594,11738,1,-6686.850,409.336,-1.392,1.596,1377,1377
45595,11738,1,-6531.250,719.260,3.275,2.630,1377,2742
45596,11738,1,-6487.590,601.866,2.267,1.785,1377,1377
